Object	Correct_Category	DS_MaxLikelihood_Category	MV_MaxLikelihood_Category	DS_MinCost_Category	MV_MinCost_Category	DS_Pr[1]	DS_Pr[0]	MV_Pr[1]	MV_Pr[0]	DataCost_Estm_DS_Exp	DataCost_Estm_MV_Exp	DataCost_Estm_DS_ML	DataCost_Estm_MV_ML	DataCost_Estm_DS_Min	DataCost_Estm_MV_Min	DataCost_Estm_NoVote_Exp	DataCost_Estm_NoVote_Min	DataCost_Eval_DS_ML	DataCost_Eval_MV_ML	DataCost_Eval_DS_Min	DataCost_Eval_MV_Min	DataCost_Eval_DS_Soft	DataCost_Eval_MV_Soft	DataQuality_Estm_DS_ML	DataQuality_Estm_MV_ML	DataQuality_Estm_DS_Exp	DataQuality_Estm_MV_Exp	DataQuality_Estm_DS_Min	DataQuality_Estm_MV_Min	DataQuality_Eval_DS_ML	DataQuality_Eval_MV_ML	DataQuality_Eval_DS_Min	DataQuality_Eval_MV_Min	DataQuality_Eval_DS_Soft	DataQuality_Eval_MV_Soft
611	1	0	0	0	0	0.0121	0.9880	0.0000	1.0000	0.0238	0.0000	0.0121	0.0000	0.0121	0.0000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9880	1.0000	97.59%	100.00%	95.24%	100.00%	97.59%	100.00%	-100.00%	-100.00%	-100.00%	-100.00%	-97.59%	-100.00%
612	1	0	0	0	0	0.1836	0.8164	0.2000	0.8000	0.2997	0.3200	0.1836	0.2000	0.1836	0.2000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.8164	0.8000	63.29%	60.00%	40.05%	36.00%	63.29%	60.00%	-100.00%	-100.00%	-100.00%	-100.00%	-63.29%	-60.00%
613	1	1	0	1	0	0.9485	0.0516	0.4000	0.6000	0.0978	0.4800	0.0516	0.4000	0.0516	0.4000	0.5000	0.5000	0.0000	1.0000	0.0000	1.0000	0.0516	0.6000	89.69%	20.00%	80.44%	4.00%	89.69%	20.00%	100.00%	-100.00%	100.00%	-100.00%	89.69%	-20.00%
614	1	1	1	1	1	0.9999	0.0001	0.8000	0.2000	0.0002	0.3200	0.0001	0.2000	0.0001	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0001	0.2000	99.98%	60.00%	99.96%	36.00%	99.98%	60.00%	100.00%	100.00%	100.00%	100.00%	99.98%	60.00%
615	1	0	0	0	0	0.2067	0.7933	0.2000	0.8000	0.3280	0.3200	0.2067	0.2000	0.2067	0.2000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.7933	0.8000	58.66%	60.00%	34.41%	36.00%	58.66%	60.00%	-100.00%	-100.00%	-100.00%	-100.00%	-58.66%	-60.00%
616	0	0	0	0	0	0.0080	0.9920	0.0000	1.0000	0.0160	0.0000	0.0080	0.0000	0.0080	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0080	0.0000	98.39%	100.00%	96.81%	100.00%	98.39%	100.00%	100.00%	100.00%	100.00%	100.00%	98.39%	100.00%
617	0	0	0	0	0	0.0068	0.9932	0.2000	0.8000	0.0135	0.3200	0.0068	0.2000	0.0068	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0068	0.2000	98.64%	60.00%	97.29%	36.00%	98.64%	60.00%	100.00%	100.00%	100.00%	100.00%	98.64%	60.00%
618	1	0	0	0	0	0.3478	0.6522	0.2000	0.8000	0.4537	0.3200	0.3478	0.2000	0.3478	0.2000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.6522	0.8000	30.43%	60.00%	9.26%	36.00%	30.43%	60.00%	-100.00%	-100.00%	-100.00%	-100.00%	-30.43%	-60.00%
619	1	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	99.99%	100.00%	99.99%	100.00%	99.99%	100.00%	100.00%	100.00%	100.00%	100.00%	99.99%	100.00%
62	0	0	0	0	0	0.0644	0.9356	0.0000	1.0000	0.1205	0.0000	0.0644	0.0000	0.0644	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0644	0.0000	87.13%	100.00%	75.91%	100.00%	87.13%	100.00%	100.00%	100.00%	100.00%	100.00%	87.13%	100.00%
620	0	0	0	0	0	0.0798	0.9202	0.0000	1.0000	0.1468	0.0000	0.0798	0.0000	0.0798	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0798	0.0000	84.05%	100.00%	70.64%	100.00%	84.05%	100.00%	100.00%	100.00%	100.00%	100.00%	84.05%	100.00%
621	0	1	1	1	1	0.9861	0.0139	0.6000	0.4000	0.0273	0.4800	0.0139	0.4000	0.0139	0.4000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9861	0.6000	97.23%	20.00%	94.53%	4.00%	97.23%	20.00%	-100.00%	-100.00%	-100.00%	-100.00%	-97.23%	-20.00%
622	0	0	0	0	0	0.1714	0.8286	0.2000	0.8000	0.2840	0.3200	0.1714	0.2000	0.1714	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.1714	0.2000	65.72%	60.00%	43.20%	36.00%	65.72%	60.00%	100.00%	100.00%	100.00%	100.00%	65.72%	60.00%
623	0	1	1	1	1	0.9736	0.0265	0.6000	0.4000	0.0515	0.4800	0.0265	0.4000	0.0265	0.4000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9736	0.6000	94.71%	20.00%	89.70%	4.00%	94.71%	20.00%	-100.00%	-100.00%	-100.00%	-100.00%	-94.71%	-20.00%
624	1	0	0	0	0	0.1102	0.8899	0.2000	0.8000	0.1960	0.3200	0.1102	0.2000	0.1102	0.2000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.8899	0.8000	77.97%	60.00%	60.79%	36.00%	77.97%	60.00%	-100.00%	-100.00%	-100.00%	-100.00%	-77.97%	-60.00%
625	0	0	0	0	0	0.2606	0.7395	0.2000	0.8000	0.3853	0.3200	0.2606	0.2000	0.2606	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.2606	0.2000	47.89%	60.00%	22.93%	36.00%	47.89%	60.00%	100.00%	100.00%	100.00%	100.00%	47.89%	60.00%
626	1	0	0	0	0	0.0647	0.9353	0.0000	1.0000	0.1210	0.0000	0.0647	0.0000	0.0647	0.0000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9353	1.0000	87.06%	100.00%	75.79%	100.00%	87.06%	100.00%	-100.00%	-100.00%	-100.00%	-100.00%	-87.06%	-100.00%
627	0	1	1	1	1	0.9924	0.0076	0.6000	0.4000	0.0151	0.4800	0.0076	0.4000	0.0076	0.4000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9924	0.6000	98.47%	20.00%	96.97%	4.00%	98.47%	20.00%	-100.00%	-100.00%	-100.00%	-100.00%	-98.47%	-20.00%
628	1	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
629	1	0	0	0	0	0.0275	0.9726	0.0000	1.0000	0.0534	0.0000	0.0275	0.0000	0.0275	0.0000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9726	1.0000	94.51%	100.00%	89.32%	100.00%	94.51%	100.00%	-100.00%	-100.00%	-100.00%	-100.00%	-94.51%	-100.00%
63	0	0	0	0	0	0.0142	0.9859	0.0000	1.0000	0.0279	0.0000	0.0142	0.0000	0.0142	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0142	0.0000	97.17%	100.00%	94.42%	100.00%	97.17%	100.00%	100.00%	100.00%	100.00%	100.00%	97.17%	100.00%
630	0	0	0	0	0	0.3865	0.6135	0.2000	0.8000	0.4742	0.3200	0.3865	0.2000	0.3865	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.3865	0.2000	22.70%	60.00%	5.15%	36.00%	22.70%	60.00%	100.00%	100.00%	100.00%	100.00%	22.70%	60.00%
631	1	0	0	0	0	0.0365	0.9635	0.2000	0.8000	0.0704	0.3200	0.0365	0.2000	0.0365	0.2000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9635	0.8000	92.69%	60.00%	85.92%	36.00%	92.69%	60.00%	-100.00%	-100.00%	-100.00%	-100.00%	-92.69%	-60.00%
632	0	0	0	0	0	0.0198	0.9802	0.0000	1.0000	0.0389	0.0000	0.0198	0.0000	0.0198	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0198	0.0000	96.03%	100.00%	92.22%	100.00%	96.03%	100.00%	100.00%	100.00%	100.00%	100.00%	96.03%	100.00%
633	1	1	0	1	0	0.9654	0.0346	0.4000	0.6000	0.0669	0.4800	0.0346	0.4000	0.0346	0.4000	0.5000	0.5000	0.0000	1.0000	0.0000	1.0000	0.0346	0.6000	93.07%	20.00%	86.62%	4.00%	93.07%	20.00%	100.00%	-100.00%	100.00%	-100.00%	93.07%	-20.00%
634	0	0	0	0	0	0.0516	0.9485	0.0000	1.0000	0.0978	0.0000	0.0516	0.0000	0.0516	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0516	0.0000	89.69%	100.00%	80.44%	100.00%	89.69%	100.00%	100.00%	100.00%	100.00%	100.00%	89.69%	100.00%
635	1	0	0	0	0	0.0224	0.9776	0.0000	1.0000	0.0438	0.0000	0.0224	0.0000	0.0224	0.0000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9776	1.0000	95.52%	100.00%	91.24%	100.00%	95.52%	100.00%	-100.00%	-100.00%	-100.00%	-100.00%	-95.52%	-100.00%
636	0	0	0	0	0	0.0273	0.9727	0.0000	1.0000	0.0531	0.0000	0.0273	0.0000	0.0273	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0273	0.0000	94.54%	100.00%	89.39%	100.00%	94.54%	100.00%	100.00%	100.00%	100.00%	100.00%	94.54%	100.00%
637	0	0	0	0	0	0.0448	0.9552	0.0000	1.0000	0.0855	0.0000	0.0448	0.0000	0.0448	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0448	0.0000	91.05%	100.00%	82.90%	100.00%	91.05%	100.00%	100.00%	100.00%	100.00%	100.00%	91.05%	100.00%
638	0	0	0	0	0	0.1649	0.8352	0.2000	0.8000	0.2753	0.3200	0.1649	0.2000	0.1649	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.1649	0.2000	67.03%	60.00%	44.93%	36.00%	67.03%	60.00%	100.00%	100.00%	100.00%	100.00%	67.03%	60.00%
639	0	0	0	0	0	0.0032	0.9968	0.0000	1.0000	0.0064	0.0000	0.0032	0.0000	0.0032	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0032	0.0000	99.36%	100.00%	98.72%	100.00%	99.36%	100.00%	100.00%	100.00%	100.00%	100.00%	99.36%	100.00%
64	1	0	0	0	0	0.3794	0.6206	0.2000	0.8000	0.4709	0.3200	0.3794	0.2000	0.3794	0.2000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.6206	0.8000	24.11%	60.00%	5.81%	36.00%	24.11%	60.00%	-100.00%	-100.00%	-100.00%	-100.00%	-24.11%	-60.00%
640	1	1	1	1	1	0.9998	0.0002	0.8000	0.2000	0.0003	0.3200	0.0002	0.2000	0.0002	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0002	0.2000	99.97%	60.00%	99.93%	36.00%	99.97%	60.00%	100.00%	100.00%	100.00%	100.00%	99.97%	60.00%
641	0	0	0	0	0	0.0224	0.9776	0.2000	0.8000	0.0438	0.3200	0.0224	0.2000	0.0224	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0224	0.2000	95.52%	60.00%	91.24%	36.00%	95.52%	60.00%	100.00%	100.00%	100.00%	100.00%	95.52%	60.00%
642	0	0	0	0	0	0.0464	0.9537	0.0000	1.0000	0.0884	0.0000	0.0464	0.0000	0.0464	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0464	0.0000	90.73%	100.00%	82.32%	100.00%	90.73%	100.00%	100.00%	100.00%	100.00%	100.00%	90.73%	100.00%
643	0	1	1	1	1	0.9885	0.0115	0.6000	0.4000	0.0228	0.4800	0.0115	0.4000	0.0115	0.4000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9885	0.6000	97.70%	20.00%	95.45%	4.00%	97.70%	20.00%	-100.00%	-100.00%	-100.00%	-100.00%	-97.70%	-20.00%
644	1	0	0	0	0	0.0664	0.9336	0.0000	1.0000	0.1239	0.0000	0.0664	0.0000	0.0664	0.0000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9336	1.0000	86.72%	100.00%	75.21%	100.00%	86.72%	100.00%	-100.00%	-100.00%	-100.00%	-100.00%	-86.72%	-100.00%
645	1	0	0	0	0	0.2982	0.7018	0.2000	0.8000	0.4185	0.3200	0.2982	0.2000	0.2982	0.2000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.7018	0.8000	40.37%	60.00%	16.29%	36.00%	40.37%	60.00%	-100.00%	-100.00%	-100.00%	-100.00%	-40.37%	-60.00%
646	1	1	1	1	1	0.9999	0.0001	1.0000	0.0000	0.0002	0.0000	0.0001	0.0000	0.0001	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	99.98%	100.00%	99.96%	100.00%	99.98%	100.00%	100.00%	100.00%	100.00%	100.00%	99.98%	100.00%
647	1	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
648	1	1	0	1	0	0.5892	0.4108	0.4000	0.6000	0.4841	0.4800	0.4108	0.4000	0.4108	0.4000	0.5000	0.5000	0.0000	1.0000	0.0000	1.0000	0.4108	0.6000	17.85%	20.00%	3.19%	4.00%	17.85%	20.00%	100.00%	-100.00%	100.00%	-100.00%	17.85%	-20.00%
649	0	0	0	0	0	0.0215	0.9786	0.0000	1.0000	0.0420	0.0000	0.0215	0.0000	0.0215	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0215	0.0000	95.71%	100.00%	91.60%	100.00%	95.71%	100.00%	100.00%	100.00%	100.00%	100.00%	95.71%	100.00%
65	0	0	0	0	0	0.0457	0.9543	0.0000	1.0000	0.0872	0.0000	0.0457	0.0000	0.0457	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0457	0.0000	90.87%	100.00%	82.57%	100.00%	90.87%	100.00%	100.00%	100.00%	100.00%	100.00%	90.87%	100.00%
650	0	0	0	0	0	0.0241	0.9759	0.0000	1.0000	0.0471	0.0000	0.0241	0.0000	0.0241	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0241	0.0000	95.17%	100.00%	90.58%	100.00%	95.17%	100.00%	100.00%	100.00%	100.00%	100.00%	95.17%	100.00%
651	1	1	1	1	1	0.9971	0.0029	0.8000	0.2000	0.0057	0.3200	0.0029	0.2000	0.0029	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0029	0.2000	99.43%	60.00%	98.86%	36.00%	99.43%	60.00%	100.00%	100.00%	100.00%	100.00%	99.43%	60.00%
652	0	0	0	0	0	0.0487	0.9514	0.0000	1.0000	0.0926	0.0000	0.0487	0.0000	0.0487	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0487	0.0000	90.27%	100.00%	81.49%	100.00%	90.27%	100.00%	100.00%	100.00%	100.00%	100.00%	90.27%	100.00%
653	0	0	0	0	0	0.0564	0.9436	0.0000	1.0000	0.1065	0.0000	0.0564	0.0000	0.0564	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0564	0.0000	88.72%	100.00%	78.71%	100.00%	88.72%	100.00%	100.00%	100.00%	100.00%	100.00%	88.72%	100.00%
654	1	1	1	1	1	1.0000	0.0000	0.8000	0.2000	0.0000	0.3200	0.0000	0.2000	0.0000	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2000	100.00%	60.00%	100.00%	36.00%	100.00%	60.00%	100.00%	100.00%	100.00%	100.00%	100.00%	60.00%
655	0	1	0	1	0	0.6733	0.3267	0.4000	0.6000	0.4399	0.4800	0.3267	0.4000	0.3267	0.4000	0.5000	0.5000	1.0000	0.0000	1.0000	0.0000	0.6733	0.4000	34.66%	20.00%	12.01%	4.00%	34.66%	20.00%	-100.00%	100.00%	-100.00%	100.00%	-34.66%	20.00%
656	1	1	1	1	1	0.9478	0.0522	0.6000	0.4000	0.0989	0.4800	0.0522	0.4000	0.0522	0.4000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0522	0.4000	89.56%	20.00%	80.22%	4.00%	89.56%	20.00%	100.00%	100.00%	100.00%	100.00%	89.56%	20.00%
657	0	0	0	0	0	0.0174	0.9826	0.0000	1.0000	0.0343	0.0000	0.0174	0.0000	0.0174	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0174	0.0000	96.51%	100.00%	93.15%	100.00%	96.51%	100.00%	100.00%	100.00%	100.00%	100.00%	96.51%	100.00%
658	0	0	0	0	0	0.0037	0.9964	0.0000	1.0000	0.0073	0.0000	0.0037	0.0000	0.0037	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0037	0.0000	99.27%	100.00%	98.55%	100.00%	99.27%	100.00%	100.00%	100.00%	100.00%	100.00%	99.27%	100.00%
659	0	0	0	0	0	0.1079	0.8921	0.2000	0.8000	0.1925	0.3200	0.1079	0.2000	0.1079	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.1079	0.2000	78.43%	60.00%	61.51%	36.00%	78.43%	60.00%	100.00%	100.00%	100.00%	100.00%	78.43%	60.00%
66	1	1	1	1	1	0.9509	0.0491	0.6000	0.4000	0.0934	0.4800	0.0491	0.4000	0.0491	0.4000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0491	0.4000	90.18%	20.00%	81.32%	4.00%	90.18%	20.00%	100.00%	100.00%	100.00%	100.00%	90.18%	20.00%
660	0	0	0	0	0	0.3759	0.6241	0.2000	0.8000	0.4692	0.3200	0.3759	0.2000	0.3759	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.3759	0.2000	24.82%	60.00%	6.16%	36.00%	24.82%	60.00%	100.00%	100.00%	100.00%	100.00%	24.82%	60.00%
661	1	0	0	0	0	0.0869	0.9131	0.0000	1.0000	0.1587	0.0000	0.0869	0.0000	0.0869	0.0000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9131	1.0000	82.62%	100.00%	68.26%	100.00%	82.62%	100.00%	-100.00%	-100.00%	-100.00%	-100.00%	-82.62%	-100.00%
662	0	0	0	0	0	0.0378	0.9623	0.0000	1.0000	0.0726	0.0000	0.0378	0.0000	0.0378	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0378	0.0000	92.45%	100.00%	85.47%	100.00%	92.45%	100.00%	100.00%	100.00%	100.00%	100.00%	92.45%	100.00%
663	1	0	0	0	0	0.3189	0.6811	0.2000	0.8000	0.4344	0.3200	0.3189	0.2000	0.3189	0.2000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.6811	0.8000	36.21%	60.00%	13.11%	36.00%	36.21%	60.00%	-100.00%	-100.00%	-100.00%	-100.00%	-36.21%	-60.00%
664	1	1	0	1	0	0.6659	0.3341	0.4000	0.6000	0.4450	0.4800	0.3341	0.4000	0.3341	0.4000	0.5000	0.5000	0.0000	1.0000	0.0000	1.0000	0.3341	0.6000	33.18%	20.00%	11.01%	4.00%	33.18%	20.00%	100.00%	-100.00%	100.00%	-100.00%	33.18%	-20.00%
665	0	0	0	0	0	0.2294	0.7707	0.2000	0.8000	0.3535	0.3200	0.2294	0.2000	0.2294	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.2294	0.2000	54.13%	60.00%	29.30%	36.00%	54.13%	60.00%	100.00%	100.00%	100.00%	100.00%	54.13%	60.00%
666	0	0	0	0	0	0.2199	0.7801	0.2000	0.8000	0.3431	0.3200	0.2199	0.2000	0.2199	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.2199	0.2000	56.02%	60.00%	31.38%	36.00%	56.02%	60.00%	100.00%	100.00%	100.00%	100.00%	56.02%	60.00%
667	1	1	0	1	0	0.8134	0.1866	0.4000	0.6000	0.3036	0.4800	0.1866	0.4000	0.1866	0.4000	0.5000	0.5000	0.0000	1.0000	0.0000	1.0000	0.1866	0.6000	62.67%	20.00%	39.28%	4.00%	62.67%	20.00%	100.00%	-100.00%	100.00%	-100.00%	62.67%	-20.00%
668	0	0	0	0	0	0.0166	0.9834	0.0000	1.0000	0.0327	0.0000	0.0166	0.0000	0.0166	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0166	0.0000	96.67%	100.00%	93.45%	100.00%	96.67%	100.00%	100.00%	100.00%	100.00%	100.00%	96.67%	100.00%
669	1	0	0	0	0	0.3354	0.6646	0.2000	0.8000	0.4458	0.3200	0.3354	0.2000	0.3354	0.2000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.6646	0.8000	32.91%	60.00%	10.83%	36.00%	32.91%	60.00%	-100.00%	-100.00%	-100.00%	-100.00%	-32.91%	-60.00%
67	1	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
670	1	1	1	1	1	0.9914	0.0086	0.6000	0.4000	0.0171	0.4800	0.0086	0.4000	0.0086	0.4000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0086	0.4000	98.27%	20.00%	96.57%	4.00%	98.27%	20.00%	100.00%	100.00%	100.00%	100.00%	98.27%	20.00%
671	0	0	0	0	0	0.0059	0.9941	0.0000	1.0000	0.0118	0.0000	0.0059	0.0000	0.0059	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0059	0.0000	98.81%	100.00%	97.64%	100.00%	98.81%	100.00%	100.00%	100.00%	100.00%	100.00%	98.81%	100.00%
672	0	0	0	0	0	0.1741	0.8259	0.2000	0.8000	0.2876	0.3200	0.1741	0.2000	0.1741	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.1741	0.2000	65.18%	60.00%	42.48%	36.00%	65.18%	60.00%	100.00%	100.00%	100.00%	100.00%	65.18%	60.00%
673	0	0	0	0	0	0.0544	0.9456	0.0000	1.0000	0.1028	0.0000	0.0544	0.0000	0.0544	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0544	0.0000	89.12%	100.00%	79.43%	100.00%	89.12%	100.00%	100.00%	100.00%	100.00%	100.00%	89.12%	100.00%
674	1	1	1	1	1	0.9773	0.0227	0.6000	0.4000	0.0443	0.4800	0.0227	0.4000	0.0227	0.4000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0227	0.4000	95.46%	20.00%	91.13%	4.00%	95.46%	20.00%	100.00%	100.00%	100.00%	100.00%	95.46%	20.00%
675	0	1	0	1	0	0.7544	0.2456	0.4000	0.6000	0.3705	0.4800	0.2456	0.4000	0.2456	0.4000	0.5000	0.5000	1.0000	0.0000	1.0000	0.0000	0.7544	0.4000	50.88%	20.00%	25.89%	4.00%	50.88%	20.00%	-100.00%	100.00%	-100.00%	100.00%	-50.88%	20.00%
676	0	0	0	0	0	0.0144	0.9856	0.0000	1.0000	0.0284	0.0000	0.0144	0.0000	0.0144	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0144	0.0000	97.11%	100.00%	94.31%	100.00%	97.11%	100.00%	100.00%	100.00%	100.00%	100.00%	97.11%	100.00%
677	0	0	0	0	0	0.0437	0.9563	0.0000	1.0000	0.0836	0.0000	0.0437	0.0000	0.0437	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0437	0.0000	91.26%	100.00%	83.28%	100.00%	91.26%	100.00%	100.00%	100.00%	100.00%	100.00%	91.26%	100.00%
678	0	1	1	1	1	0.9998	0.0002	0.8000	0.2000	0.0003	0.3200	0.0002	0.2000	0.0002	0.2000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9998	0.8000	99.97%	60.00%	99.94%	36.00%	99.97%	60.00%	-100.00%	-100.00%	-100.00%	-100.00%	-99.97%	-60.00%
679	1	1	1	1	1	1.0000	0.0000	0.8000	0.2000	0.0000	0.3200	0.0000	0.2000	0.0000	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2000	100.00%	60.00%	100.00%	36.00%	100.00%	60.00%	100.00%	100.00%	100.00%	100.00%	100.00%	60.00%
68	0	0	0	0	0	0.0462	0.9538	0.0000	1.0000	0.0881	0.0000	0.0462	0.0000	0.0462	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0462	0.0000	90.77%	100.00%	82.39%	100.00%	90.77%	100.00%	100.00%	100.00%	100.00%	100.00%	90.77%	100.00%
680	0	0	0	0	0	0.0930	0.9070	0.0000	1.0000	0.1688	0.0000	0.0930	0.0000	0.0930	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0930	0.0000	81.39%	100.00%	66.25%	100.00%	81.39%	100.00%	100.00%	100.00%	100.00%	100.00%	81.39%	100.00%
681	1	1	1	1	1	0.9625	0.0375	0.6000	0.4000	0.0722	0.4800	0.0375	0.4000	0.0375	0.4000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0375	0.4000	92.50%	20.00%	85.56%	4.00%	92.50%	20.00%	100.00%	100.00%	100.00%	100.00%	92.50%	20.00%
682	1	0	0	0	0	0.0445	0.9555	0.0000	1.0000	0.0850	0.0000	0.0445	0.0000	0.0445	0.0000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9555	1.0000	91.11%	100.00%	83.00%	100.00%	91.11%	100.00%	-100.00%	-100.00%	-100.00%	-100.00%	-91.11%	-100.00%
683	1	1	1	1	1	0.9995	0.0005	0.8000	0.2000	0.0010	0.3200	0.0005	0.2000	0.0005	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0005	0.2000	99.90%	60.00%	99.80%	36.00%	99.90%	60.00%	100.00%	100.00%	100.00%	100.00%	99.90%	60.00%
684	1	0	0	0	0	0.2968	0.7032	0.2000	0.8000	0.4175	0.3200	0.2968	0.2000	0.2968	0.2000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.7032	0.8000	40.63%	60.00%	16.51%	36.00%	40.63%	60.00%	-100.00%	-100.00%	-100.00%	-100.00%	-40.63%	-60.00%
685	0	0	0	0	0	0.0549	0.9451	0.0000	1.0000	0.1038	0.0000	0.0549	0.0000	0.0549	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0549	0.0000	89.01%	100.00%	79.23%	100.00%	89.01%	100.00%	100.00%	100.00%	100.00%	100.00%	89.01%	100.00%
